statistic_yyymm,site_id,village,birth_total,birth_total_m,birth_total_f,death_total,death_m,death_f,marry_pair,divorce_pair
統計年月,區域別,村里,出生數,出生數-男,出生數-女,死亡數,死亡數-男,死亡數-女,結婚對數,離婚對數
10607,新竹縣湖口鄉,信義村,5,3,2,1,1,0,1,1
10607,新竹縣湖口鄉,中正村,4,2,2,3,2,1,1,1
10607,新竹縣湖口鄉,東興村,5,3,2,3,3,0,3,0
10607,新竹縣湖口鄉,勝利村,4,4,0,2,1,1,1,1
10607,新竹縣橫山鄉,橫山村,3,1,2,4,2,2,0,1
10607,新竹縣橫山鄉,田寮村,0,0,0,1,1,0,0,0
10607,新竹縣橫山鄉,南昌村,0,0,0,0,0,0,0,0
10607,新竹縣橫山鄉,豐鄉村,0,0,0,0,0,0,0,0
10607,新竹縣橫山鄉,豐田村,0,0,0,0,0,0,2,0
10607,新竹縣橫山鄉,內灣村,0,0,0,3,3,0,0,1
10607,新竹縣橫山鄉,福興村,0,0,0,0,0,0,0,0
10607,新竹縣橫山鄉,沙坑村,2,1,1,2,0,2,0,1
10607,新竹縣橫山鄉,新興村,0,0,0,4,2,2,0,0
10607,新竹縣橫山鄉,大肚村,2,0,2,1,1,0,0,0
10607,新竹縣橫山鄉,力行村,1,0,1,0,0,0,0,0
10607,新竹縣新豐鄉,福興村,0,0,0,1,1,0,1,0
10607,新竹縣新豐鄉,後湖村,3,3,0,3,2,1,0,0
10607,新竹縣新豐鄉,青埔村,1,1,0,3,2,1,0,1
10607,新竹縣新豐鄉,埔和村,1,1,0,0,0,0,0,1
10607,新竹縣新豐鄉,瑞興村,0,0,0,1,1,0,1,0
10607,新竹縣新豐鄉,坡頭村,1,1,0,1,0,1,0,0
10607,新竹縣新豐鄉,中崙村,1,1,0,1,0,1,3,3
10607,新竹縣新豐鄉,重興村,3,1,2,3,3,0,3,1
10607,新竹縣新豐鄉,新豐村,0,0,0,3,2,1,2,0
10607,新竹縣新豐鄉,員山村,0,0,0,0,0,0,1,1
10607,新竹縣新豐鄉,松林村,2,1,1,0,0,0,2,3
10607,新竹縣新豐鄉,上坑村,1,1,0,0,0,0,0,0
10607,新竹縣新豐鄉,鳳坑村,1,0,1,2,1,1,0,0
10607,新竹縣新豐鄉,忠孝村,4,2,2,2,1,1,1,1
10607,新竹縣新豐鄉,山崎村,1,1,0,2,1,1,0,1
10607,新竹縣新豐鄉,松柏村,7,2,5,1,1,0,3,1
10607,新竹縣新豐鄉,崎頂村,2,1,1,1,0,1,2,2
10607,新竹縣芎林鄉,五龍村,1,0,1,0,0,0,0,0
10607,新竹縣芎林鄉,華龍村,0,0,0,1,1,0,0,0
10607,新竹縣芎林鄉,秀湖村,0,0,0,0,0,0,0,0
10607,新竹縣芎林鄉,永興村,0,0,0,1,0,1,0,0
10607,新竹縣芎林鄉,石潭村,3,1,2,0,0,0,0,1
10607,新竹縣芎林鄉,新鳳村,0,0,0,1,1,0,1,1
10607,新竹縣芎林鄉,中坑村,1,1,0,1,1,0,0,0
10607,新竹縣芎林鄉,水坑村,0,0,0,0,0,0,0,0
10607,新竹縣芎林鄉,文林村,2,2,0,1,0,1,2,0
10607,新竹縣芎林鄉,芎林村,3,2,1,0,0,0,3,1
10607,新竹縣芎林鄉,上山村,4,2,2,2,1,1,2,3
10607,新竹縣芎林鄉,下山村,0,0,0,2,1,1,0,0
10607,新竹縣寶山鄉,雙溪村,1,1,0,1,1,0,1,0
10607,新竹縣寶山鄉,大崎村,1,1,0,0,0,0,0,1
10607,新竹縣寶山鄉,三峰村,1,0,1,3,1,2,0,0
10607,新竹縣寶山鄉,新城村,0,0,0,2,2,0,1,0
10607,新竹縣寶山鄉,深井村,1,0,1,2,2,0,1,1
10607,新竹縣寶山鄉,寶斗村,0,0,0,1,0,1,1,1
10607,新竹縣寶山鄉,山湖村,0,0,0,0,0,0,0,0
10607,新竹縣寶山鄉,寶山村,0,0,0,0,0,0,1,0
10607,新竹縣寶山鄉,油田村,2,1,1,1,1,0,1,0
10607,新竹縣寶山鄉,雙新村,2,2,0,4,3,1,1,1
10607,新竹縣北埔鄉,北埔村,1,1,0,1,1,0,3,0
10607,新竹縣北埔鄉,南興村,1,0,1,3,1,2,0,1
10607,新竹縣北埔鄉,埔尾村,2,2,0,2,1,1,1,0
10607,新竹縣北埔鄉,水磜村,1,1,0,0,0,0,0,0
10607,新竹縣北埔鄉,南埔村,0,0,0,1,1,0,0,0
10607,新竹縣北埔鄉,大林村,0,0,0,1,0,1,1,0
10607,新竹縣北埔鄉,大湖村,0,0,0,1,0,1,0,0
10607,新竹縣北埔鄉,南坑村,1,1,0,0,0,0,1,0
10607,新竹縣北埔鄉,外坪村,0,0,0,0,0,0,0,0
10607,新竹縣峨眉鄉,峨眉村,0,0,0,1,1,0,0,0
10607,新竹縣峨眉鄉,中盛村,0,0,0,2,2,0,0,0
10607,新竹縣峨眉鄉,石井村,0,0,0,1,0,1,0,0
10607,新竹縣峨眉鄉,富興村,0,0,0,1,1,0,0,1
10607,新竹縣峨眉鄉,七星村,1,0,1,1,1,0,0,0
10607,新竹縣峨眉鄉,湖光村,0,0,0,1,1,0,0,0
10607,新竹縣尖石鄉,義興村,0,0,0,0,0,0,0,1
10607,新竹縣尖石鄉,嘉樂村,1,1,0,1,1,0,0,1
10607,新竹縣尖石鄉,新樂村,2,2,0,0,0,0,1,0
10607,新竹縣尖石鄉,梅花村,0,0,0,0,0,0,0,1
10607,新竹縣尖石鄉,錦屏村,3,2,1,1,1,0,2,0
10607,新竹縣尖石鄉,玉峰村,4,1,3,0,0,0,0,1
10607,新竹縣尖石鄉,秀巒村,6,3,3,2,1,1,1,2
10607,新竹縣五峰鄉,大隘村,2,1,1,0,0,0,0,0
10607,新竹縣五峰鄉,花園村,4,2,2,1,1,0,0,0
10607,新竹縣五峰鄉,竹林村,1,1,0,0,0,0,1,1
10607,新竹縣五峰鄉,桃山村,2,1,1,4,3,1,2,0
10607,苗栗縣苗栗市,中苗里,0,0,0,0,0,0,0,1
10607,苗栗縣苗栗市,建功里,2,1,1,4,2,2,4,0
10607,苗栗縣苗栗市,青苗里,0,0,0,0,0,0,0,1
10607,苗栗縣苗栗市,玉清里,0,0,0,4,3,1,2,0
10607,苗栗縣苗栗市,玉華里,4,2,2,3,1,2,3,1
10607,苗栗縣苗栗市,維新里,3,3,0,3,2,1,1,1
10607,苗栗縣苗栗市,維祥里,2,1,1,0,0,0,1,0
10607,苗栗縣苗栗市,綠苗里,0,0,0,0,0,0,0,0
10607,苗栗縣苗栗市,高苗里,1,0,1,1,1,0,1,3
10607,苗栗縣苗栗市,玉苗里,0,0,0,0,0,0,0,0
10607,苗栗縣苗栗市,大同里,0,0,0,1,1,0,0,0
10607,苗栗縣苗栗市,新苗里,0,0,0,1,1,0,1,0
10607,苗栗縣苗栗市,勝利里,3,1,2,3,0,3,3,1
10607,苗栗縣苗栗市,恭敬里,2,1,1,3,2,1,0,0
10607,苗栗縣苗栗市,上苗里,2,0,2,2,1,1,1,0
10607,苗栗縣苗栗市,北苗里,5,1,4,3,1,2,2,2
10607,苗栗縣苗栗市,清華里,1,1,0,4,3,1,1,2
10607,苗栗縣苗栗市,嘉盛里,2,2,0,2,0,2,3,3
10607,苗栗縣苗栗市,福星里,0,0,0,3,0,3,5,0
10607,苗栗縣苗栗市,新川里,2,0,2,0,0,0,0,0
10607,苗栗縣苗栗市,文山里,6,3,3,0,0,0,1,1
10607,苗栗縣苗栗市,福麗里,4,1,3,5,3,2,2,2
10607,苗栗縣苗栗市,水源里,1,1,0,1,0,1,0,2
10607,苗栗縣苗栗市,新英里,0,0,0,2,1,1,2,0
10607,苗栗縣苗栗市,福安里,0,0,0,1,1,0,1,2
10607,苗栗縣苗栗市,嘉新里,0,0,0,2,0,2,2,0
10607,苗栗縣苗栗市,南勢里,2,1,1,1,1,0,1,1
10607,苗栗縣苗栗市,文聖里,5,2,3,3,2,1,4,2
10607,苗栗縣頭份市,流東里,0,0,0,1,0,1,2,0
10607,苗栗縣頭份市,珊湖里,0,0,0,0,0,0,0,1
10607,苗栗縣頭份市,斗煥里,2,2,0,3,2,1,2,1
10607,苗栗縣頭份市,新華里,6,4,2,3,2,1,0,0
10607,苗栗縣頭份市,興隆里,5,1,4,5,4,1,2,2
10607,苗栗縣頭份市,上埔里,5,3,2,4,0,4,1,3
10607,苗栗縣頭份市,土牛里,1,1,0,0,0,0,0,1
10607,苗栗縣頭份市,頭份里,3,3,0,3,2,1,4,2
10607,苗栗縣頭份市,忠孝里,0,0,0,0,0,0,1,2
10607,苗栗縣頭份市,仁愛里,1,0,1,1,0,1,1,0
10607,苗栗縣頭份市,信義里,1,0,1,1,1,0,0,0
10607,苗栗縣頭份市,和平里,1,0,1,0,0,0,0,0
10607,苗栗縣頭份市,民族里,0,0,0,2,2,0,2,1
10607,苗栗縣頭份市,東庄里,3,2,1,3,1,2,2,3
10607,苗栗縣頭份市,後庄里,3,1,2,1,1,0,1,1
10607,苗栗縣頭份市,山下里,2,2,0,4,3,1,3,0
10607,苗栗縣頭份市,蟠桃里,5,4,1,1,0,1,2,1
10607,苗栗縣頭份市,田寮里,7,3,4,3,0,3,2,0
10607,苗栗縣頭份市,蘆竹里,1,0,1,0,0,0,0,0
10607,苗栗縣頭份市,上興里,1,0,1,1,0,1,0,0
10607,苗栗縣頭份市,下興里,1,0,1,0,0,0,2,0
10607,苗栗縣頭份市,尖山里,0,0,0,2,1,1,0,0
10607,苗栗縣頭份市,尖下里,3,0,3,3,1,2,1,1
10607,苗栗縣頭份市,廣興里,0,0,0,1,0,1,0,0
10607,苗栗縣頭份市,濫坑里,1,0,1,1,0,1,0,0
10607,苗栗縣頭份市,民權里,3,1,2,4,2,2,3,0
10607,苗栗縣頭份市,民生里,3,1,2,1,0,1,0,1
10607,苗栗縣頭份市,建國里,5,2,3,1,1,0,0,1
10607,苗栗縣頭份市,成功里,4,4,0,2,1,1,2,1
10607,苗栗縣頭份市,自強里,2,0,2,1,1,0,0,0
10607,苗栗縣頭份市,合興里,4,3,1,1,0,1,4,2
10607,苗栗縣頭份市,文化里,2,1,1,0,0,0,2,0
10607,苗栗縣苑裡鎮,苑東里,0,0,0,2,2,0,3,0
10607,苗栗縣苑裡鎮,苑南里,2,1,1,0,0,0,0,0
10607,苗栗縣苑裡鎮,苑北里,0,0,0,0,0,0,0,0
10607,苗栗縣苑裡鎮,西平里,3,2,1,0,0,0,4,1
10607,苗栗縣苑裡鎮,苑港里,3,2,1,0,0,0,0,0
10607,苗栗縣苑裡鎮,西勢里,2,1,1,2,1,1,0,0
10607,苗栗縣苑裡鎮,海岸里,1,1,0,0,0,0,0,0
10607,苗栗縣苑裡鎮,房裡里,1,0,1,5,3,2,0,1
10607,苗栗縣苑裡鎮,客庄里,1,0,1,2,1,1,0,0
10607,苗栗縣苑裡鎮,中正里,1,1,0,2,1,1,1,0
10607,苗栗縣苑裡鎮,苑坑里,1,0,1,1,1,0,0,1
10607,苗栗縣苑裡鎮,水坡里,1,0,1,2,0,2,0,0
10607,苗栗縣苑裡鎮,新復里,0,0,0,2,1,1,0,0
10607,苗栗縣苑裡鎮,山脚里,0,0,0,2,1,1,0,1
10607,苗栗縣苑裡鎮,舊社里,2,1,1,0,0,0,1,0
10607,苗栗縣苑裡鎮,福田里,1,1,0,2,0,2,0,0
10607,苗栗縣苑裡鎮,石鎮里,1,1,0,3,3,0,0,0
10607,苗栗縣苑裡鎮,蕉埔里,1,1,0,2,1,1,0,0
10607,苗栗縣苑裡鎮,社苓里,1,1,0,4,3,1,0,1
10607,苗栗縣苑裡鎮,泰田里,0,0,0,1,1,0,0,0
10607,苗栗縣苑裡鎮,上舘里,2,2,0,2,1,1,0,1
10607,苗栗縣苑裡鎮,玉田里,1,0,1,2,2,0,1,0
10607,苗栗縣苑裡鎮,南勢里,0,0,0,5,2,3,0,1
10607,苗栗縣苑裡鎮,山柑里,2,0,2,1,1,0,0,0
10607,苗栗縣苑裡鎮,田心里,1,1,0,1,0,1,0,0
10607,苗栗縣通霄鎮,通東里,0,0,0,2,1,1,1,0
10607,苗栗縣通霄鎮,通西里,0,0,0,0,0,0,0,0
10607,苗栗縣通霄鎮,平元里,2,2,0,0,0,0,1,0
10607,苗栗縣通霄鎮,梅南里,1,1,0,2,2,0,1,0
10607,苗栗縣通霄鎮,圳頭里,0,0,0,2,1,1,0,0
10607,苗栗縣通霄鎮,通南里,4,3,1,1,0,1,3,0
10607,苗栗縣通霄鎮,城北里,0,0,0,2,2,0,1,0
10607,苗栗縣通霄鎮,城南里,0,0,0,0,0,0,1,0
10607,苗栗縣通霄鎮,南和里,2,1,1,2,1,1,0,0
10607,苗栗縣通霄鎮,福興里,0,0,0,1,1,0,0,0
10607,苗栗縣通霄鎮,坪頂里,0,0,0,0,0,0,0,0
10607,苗栗縣通霄鎮,五南里,0,0,0,0,0,0,0,0
10607,苗栗縣通霄鎮,五北里,1,0,1,1,1,0,0,0
10607,苗栗縣通霄鎮,內湖里,1,1,0,3,3,0,0,0
10607,苗栗縣通霄鎮,楓樹里,0,0,0,2,2,0,0,0
10607,苗栗縣通霄鎮,烏眉里,1,0,1,3,1,2,0,0
10607,苗栗縣通霄鎮,福龍里,0,0,0,1,0,1,0,0
10607,苗栗縣通霄鎮,福源里,0,0,0,1,1,0,0,1
10607,苗栗縣通霄鎮,通灣里,0,0,0,3,2,1,0,0
10607,苗栗縣通霄鎮,新埔里,0,0,0,2,1,1,0,0
10607,苗栗縣通霄鎮,內島里,1,1,0,1,1,0,0,0
10607,苗栗縣通霄鎮,白東里,1,1,0,1,0,1,1,0
10607,苗栗縣通霄鎮,白西里,0,0,0,1,0,1,0,0
10607,苗栗縣通霄鎮,平安里,2,1,1,2,1,1,0,0
10607,苗栗縣竹南鎮,竹南里,0,0,0,2,2,0,0,1
10607,苗栗縣竹南鎮,照南里,3,1,2,2,1,1,0,1
10607,苗栗縣竹南鎮,正南里,2,0,2,6,1,5,1,1
10607,苗栗縣竹南鎮,新南里,7,3,4,2,2,0,3,2
10607,苗栗縣竹南鎮,大厝里,4,1,3,1,0,1,4,1
10607,苗栗縣竹南鎮,營盤里,4,3,1,0,0,0,1,0
10607,苗栗縣竹南鎮,聖福里,1,0,1,3,2,1,1,2
10607,苗栗縣竹南鎮,竹興里,1,1,0,2,2,0,0,2
10607,苗栗縣竹南鎮,龍鳳里,2,2,0,1,1,0,2,0
10607,苗栗縣竹南鎮,山佳里,1,0,1,4,1,3,2,2
10607,苗栗縣竹南鎮,中港里,2,1,1,0,0,0,0,0
10607,苗栗縣竹南鎮,中華里,1,0,1,2,2,0,1,1
10607,苗栗縣竹南鎮,中英里,0,0,0,2,1,1,1,1
10607,苗栗縣竹南鎮,中美里,3,2,1,2,1,1,0,0
10607,苗栗縣竹南鎮,開元里,1,0,1,1,1,0,0,0
10607,苗栗縣竹南鎮,海口里,3,2,1,1,1,0,3,6
10607,苗栗縣竹南鎮,港墘里,3,2,1,2,0,2,0,0
10607,苗栗縣竹南鎮,公舘里,0,0,0,3,3,0,1,0
10607,苗栗縣竹南鎮,大埔里,2,1,1,0,0,0,2,1
10607,苗栗縣竹南鎮,頂埔里,0,0,0,1,0,1,2,1
10607,苗栗縣竹南鎮,崎頂里,5,2,3,1,1,0,2,0
10607,苗栗縣竹南鎮,公義里,0,0,0,3,2,1,1,0
10607,苗栗縣竹南鎮,佳興里,1,0,1,2,0,2,1,0
10607,苗栗縣竹南鎮,天文里,2,2,0,0,0,0,2,0
10607,苗栗縣竹南鎮,龍山里,0,0,0,1,0,1,1,1
10607,苗栗縣後龍鎮,南龍里,1,0,1,0,0,0,0,0
10607,苗栗縣後龍鎮,中龍里,0,0,0,2,1,1,0,1
10607,苗栗縣後龍鎮,北龍里,1,1,0,2,1,1,2,0
10607,苗栗縣後龍鎮,大庄里,6,3,3,1,1,0,2,2
10607,苗栗縣後龍鎮,溪洲里,0,0,0,2,1,1,0,0
10607,苗栗縣後龍鎮,豐富里,1,1,0,2,0,2,1,1
10607,苗栗縣後龍鎮,校椅里,1,1,0,0,0,0,1,0
10607,苗栗縣後龍鎮,埔頂里,1,0,1,4,3,1,0,0
10607,苗栗縣後龍鎮,新民里,0,0,0,1,1,0,0,0
10607,苗栗縣後龍鎮,復興里,0,0,0,0,0,0,0,0
10607,苗栗縣後龍鎮,東明里,1,0,1,1,1,0,1,0
10607,苗栗縣後龍鎮,大山里,1,1,0,2,1,1,0,1
10607,苗栗縣後龍鎮,灣寶里,0,0,0,2,1,1,0,0
10607,苗栗縣後龍鎮,海寶里,0,0,0,2,2,0,0,1
10607,苗栗縣後龍鎮,外埔里,2,2,0,0,0,0,0,0
10607,苗栗縣後龍鎮,海埔里,1,0,1,1,1,0,1,1
10607,苗栗縣後龍鎮,秀水里,0,0,0,1,1,0,0,0
10607,苗栗縣後龍鎮,水尾里,0,0,0,3,3,0,0,0
10607,苗栗縣後龍鎮,龍津里,0,0,0,1,1,0,0,0
10607,苗栗縣後龍鎮,龍坑里,0,0,0,0,0,0,0,0
10607,苗栗縣後龍鎮,福寧里,0,0,0,1,1,0,0,0
10607,苗栗縣後龍鎮,中和里,2,1,1,4,1,3,0,0
10607,苗栗縣後龍鎮,南港里,0,0,0,2,0,2,0,0
10607,苗栗縣卓蘭鎮,中街里,0,0,0,2,1,1,0,0
10607,苗栗縣卓蘭鎮,新厝里,1,0,1,2,2,0,1,2
10607,苗栗縣卓蘭鎮,上新里,1,0,1,5,3,2,0,0
10607,苗栗縣卓蘭鎮,豐田里,0,0,0,0,0,0,0,1
10607,苗栗縣卓蘭鎮,西坪里,0,0,0,0,0,0,0,1
10607,苗栗縣卓蘭鎮,景山里,0,0,0,0,0,0,2,0
10607,苗栗縣卓蘭鎮,老庄里,0,0,0,2,1,1,0,0
10607,苗栗縣卓蘭鎮,新榮里,0,0,0,2,1,1,1,0
10607,苗栗縣卓蘭鎮,內灣里,1,1,0,2,2,0,0,1
10607,苗栗縣卓蘭鎮,苗豐里,0,0,0,1,0,1,0,0
10607,苗栗縣卓蘭鎮,坪林里,1,0,1,4,3,1,0,0
10607,苗栗縣大湖鄉,大湖村,1,0,1,3,2,1,1,0
10607,苗栗縣大湖鄉,明湖村,0,0,0,1,1,0,0,0
10607,苗栗縣大湖鄉,靜湖村,1,0,1,1,1,0,0,0
10607,苗栗縣大湖鄉,富興村,2,2,0,3,1,2,0,0
10607,苗栗縣大湖鄉,大南村,0,0,0,0,0,0,0,1
10607,苗栗縣大湖鄉,大寮村,1,1,0,1,1,0,1,0
10607,苗栗縣大湖鄉,南湖村,0,0,0,0,0,0,0,0
10607,苗栗縣大湖鄉,義和村,2,1,1,0,0,0,0,0
10607,苗栗縣大湖鄉,東興村,0,0,0,0,0,0,0,0
10607,苗栗縣大湖鄉,武榮村,0,0,0,2,1,1,0,0
10607,苗栗縣大湖鄉,栗林村,0,0,0,0,0,0,0,0
10607,苗栗縣大湖鄉,新開村,0,0,0,2,1,1,1,1
10607,苗栗縣公館鄉,館中村,0,0,0,2,1,1,2,1
10607,苗栗縣公館鄉,館東村,1,1,0,2,0,2,1,1
10607,苗栗縣公館鄉,館南村,2,1,1,4,2,2,2,1
10607,苗栗縣公館鄉,大坑村,0,0,0,3,1,2,0,0
10607,苗栗縣公館鄉,中義村,1,0,1,1,0,1,2,0
10607,苗栗縣公館鄉,玉泉村,1,1,0,1,0,1,0,1
10607,苗栗縣公館鄉,石墻村,2,1,1,2,2,0,0,1
10607,苗栗縣公館鄉,福基村,0,0,0,2,2,0,0,0
10607,苗栗縣公館鄉,福星村,5,4,1,0,0,0,2,0
10607,苗栗縣公館鄉,開礦村,0,0,0,0,0,0,0,0
10607,苗栗縣公館鄉,福德村,0,0,0,0,0,0,0,1
10607,苗栗縣公館鄉,五谷村,2,2,0,1,0,1,0,1
10607,苗栗縣公館鄉,玉谷村,2,1,1,2,2,0,1,0
10607,苗栗縣公館鄉,鶴岡村,3,2,1,1,1,0,0,0
10607,苗栗縣公館鄉,鶴山村,0,0,0,2,0,2,2,1
10607,苗栗縣公館鄉,仁安村,1,1,0,0,0,0,1,0
10607,苗栗縣公館鄉,尖山村,4,2,2,1,1,0,2,0
10607,苗栗縣公館鄉,南河村,0,0,0,0,0,0,0,0
10607,苗栗縣公館鄉,北河村,0,0,0,0,0,0,0,0
10607,苗栗縣銅鑼鄉,福興村,0,0,0,0,0,0,0,1
10607,苗栗縣銅鑼鄉,銅鑼村,1,0,1,8,4,4,2,1
10607,苗栗縣銅鑼鄉,朝陽村,1,1,0,2,1,1,3,1
10607,苗栗縣銅鑼鄉,樟樹村,0,0,0,1,1,0,1,1
10607,苗栗縣銅鑼鄉,九湖村,1,1,0,0,0,0,0,0
10607,苗栗縣銅鑼鄉,竹森村,0,0,0,3,1,2,1,0
10607,苗栗縣銅鑼鄉,中平村,2,1,1,3,2,1,1,1
10607,苗栗縣銅鑼鄉,興隆村,0,0,0,2,1,1,0,0
10607,苗栗縣銅鑼鄉,盛隆村,0,0,0,1,1,0,0,0
10607,苗栗縣銅鑼鄉,新隆村,0,0,0,0,0,0,0,0
10607,苗栗縣南庄鄉,東村,0,0,0,2,2,0,0,1
10607,苗栗縣南庄鄉,西村,0,0,0,0,0,0,0,0
10607,苗栗縣南庄鄉,南江村,0,0,0,5,2,3,1,0
10607,苗栗縣南庄鄉,田美村,0,0,0,2,2,0,0,0
10607,苗栗縣南庄鄉,獅山村,1,1,0,3,3,0,0,0
10607,苗栗縣南庄鄉,南富村,1,0,1,1,0,1,0,1
10607,苗栗縣南庄鄉,員林村,0,0,0,1,0,1,0,0
10607,苗栗縣南庄鄉,蓬萊村,0,0,0,0,0,0,2,1
10607,苗栗縣南庄鄉,東河村,3,2,1,2,1,1,1,0
10607,苗栗縣頭屋鄉,頭屋村,2,1,1,2,0,2,3,2
10607,苗栗縣頭屋鄉,象山村,1,0,1,1,0,1,0,0
10607,苗栗縣頭屋鄉,北坑村,1,1,0,1,0,1,1,0
10607,苗栗縣頭屋鄉,獅潭村,1,1,0,2,1,1,0,0
10607,苗栗縣頭屋鄉,曲洞村,0,0,0,1,0,1,1,0
10607,苗栗縣頭屋鄉,飛鳳村,0,0,0,1,1,0,0,0
10607,苗栗縣頭屋鄉,明德村,0,0,0,1,0,1,0,0
10607,苗栗縣頭屋鄉,鳴鳳村,1,0,1,2,0,2,0,0
10607,苗栗縣三義鄉,廣盛村,3,1,2,3,1,2,0,0
10607,苗栗縣三義鄉,双湖村,0,0,0,2,1,1,0,0
10607,苗栗縣三義鄉,双潭村,0,0,0,1,1,0,0,0
10607,苗栗縣三義鄉,勝興村,2,2,0,4,2,2,1,1
10607,苗栗縣三義鄉,西湖村,1,1,0,2,2,0,1,0
10607,苗栗縣三義鄉,龍騰村,0,0,0,0,0,0,0,0
10607,苗栗縣三義鄉,鯉魚潭村,1,1,0,1,0,1,0,1
10607,苗栗縣西湖鄉,高埔村,2,2,0,0,0,0,1,0
10607,苗栗縣西湖鄉,下埔村,0,0,0,2,1,1,0,0
10607,苗栗縣西湖鄉,五湖村,0,0,0,4,3,1,0,0
10607,苗栗縣西湖鄉,四湖村,0,0,0,0,0,0,0,0
10607,苗栗縣西湖鄉,金獅村,0,0,0,2,1,1,0,0
10607,苗栗縣西湖鄉,龍洞村,0,0,0,0,0,0,1,0
10607,苗栗縣西湖鄉,三湖村,1,1,0,1,0,1,1,0
10607,苗栗縣西湖鄉,湖東村,1,0,1,0,0,0,1,0
10607,苗栗縣西湖鄉,二湖村,0,0,0,1,1,0,2,0
10607,苗栗縣造橋鄉,造橋村,2,1,1,2,1,1,0,2
10607,苗栗縣造橋鄉,平興村,1,1,0,1,1,0,0,0
10607,苗栗縣造橋鄉,豐湖村,0,0,0,0,0,0,0,0
10607,苗栗縣造橋鄉,大西村,0,0,0,6,3,3,1,1
10607,苗栗縣造橋鄉,錦水村,0,0,0,0,0,0,0,0
10607,苗栗縣造橋鄉,大龍村,0,0,0,0,0,0,1,0
10607,苗栗縣造橋鄉,朝陽村,0,0,0,0,0,0,0,1
10607,苗栗縣造橋鄉,談文村,0,0,0,2,1,1,0,0
10607,苗栗縣造橋鄉,龍昇村,0,0,0,0,0,0,1,0
10607,苗栗縣三灣鄉,三灣村,1,0,1,0,0,0,1,0
10607,苗栗縣三灣鄉,內灣村,0,0,0,0,0,0,0,0
10607,苗栗縣三灣鄉,銅鏡村,2,0,2,2,0,2,0,0
10607,苗栗縣三灣鄉,頂寮村,0,0,0,0,0,0,0,0
10607,苗栗縣三灣鄉,北埔村,0,0,0,0,0,0,0,0
10607,苗栗縣三灣鄉,大河村,1,1,0,2,0,2,0,0
10607,苗栗縣三灣鄉,大坪村,0,0,0,0,0,0,0,0
10607,苗栗縣三灣鄉,永和村,0,0,0,0,0,0,0,0
10607,苗栗縣獅潭鄉,百壽村,0,0,0,0,0,0,0,0
10607,苗栗縣獅潭鄉,永興村,0,0,0,1,1,0,1,0
10607,苗栗縣獅潭鄉,新店村,0,0,0,1,1,0,0,0
10607,苗栗縣獅潭鄉,和興村,0,0,0,2,0,2,0,0
10607,苗栗縣獅潭鄉,豐林村,2,1,1,0,0,0,0,0
10607,苗栗縣獅潭鄉,新豐村,0,0,0,2,1,1,0,0
10607,苗栗縣獅潭鄉,竹木村,0,0,0,0,0,0,0,0
10607,苗栗縣泰安鄉,八卦村,0,0,0,0,0,0,0,0
10607,苗栗縣泰安鄉,錦水村,2,1,1,3,2,1,1,2
10607,苗栗縣泰安鄉,清安村,0,0,0,1,1,0,0,0
10607,苗栗縣泰安鄉,大興村,0,0,0,2,2,0,0,0
10607,苗栗縣泰安鄉,中興村,0,0,0,0,0,0,1,1
10607,苗栗縣泰安鄉,梅園村,0,0,0,0,0,0,0,0
10607,苗栗縣泰安鄉,象鼻村,0,0,0,0,0,0,1,1
10607,苗栗縣泰安鄉,士林村,0,0,0,2,1,1,0,0
10607,彰化縣彰化市,文化里,1,0,1,1,0,1,1,1
10607,彰化縣彰化市,下廍里,6,4,2,5,1,4,1,1
10607,彰化縣彰化市,興北里,0,0,0,1,1,0,0,0
10607,彰化縣彰化市,信義里,1,0,1,2,1,1,0,0
10607,彰化縣彰化市,民生里,0,0,0,3,1,2,0,0
10607,彰化縣彰化市,陽明里,2,2,0,1,1,0,0,0
10607,彰化縣彰化市,萬安里,6,1,5,5,3,2,6,0
10607,彰化縣彰化市,新興里,6,2,4,2,2,0,4,2
10607,彰化縣彰化市,新華里,0,0,0,0,0,0,1,2
10607,彰化縣彰化市,龍山里,0,0,0,2,0,2,1,0
10607,彰化縣彰化市,中山里,1,1,0,1,0,1,0,0
10607,彰化縣彰化市,中正里,2,1,1,1,0,1,0,0
10607,彰化縣彰化市,永福里,0,0,0,1,1,0,1,0
10607,彰化縣彰化市,光復里,0,0,0,1,0,1,1,0
10607,彰化縣彰化市,光華里,0,0,0,1,0,1,2,0
10607,彰化縣彰化市,萬壽里,0,0,0,0,0,0,2,0
10607,彰化縣彰化市,中央里,0,0,0,3,2,1,1,0
10607,彰化縣彰化市,富貴里,1,0,1,0,0,0,0,0
10607,彰化縣彰化市,民權里,1,0,1,1,1,0,0,1
10607,彰化縣彰化市,西興里,1,0,1,3,1,2,1,1
10607,彰化縣彰化市,西勢里,3,0,3,1,1,0,0,2
10607,彰化縣彰化市,忠孝里,1,0,1,0,0,0,1,0
10607,彰化縣彰化市,忠權里,3,1,2,4,3,1,0,0
10607,彰化縣彰化市,五權里,2,0,2,1,1,0,2,1
10607,彰化縣彰化市,長樂里,1,1,0,1,1,0,2,0
10607,彰化縣彰化市,東芳里,2,1,1,2,0,2,1,0
10607,彰化縣彰化市,南安里,4,1,3,2,1,1,3,3
